Report generated on: 09-09-2022 23:18:25
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4002-8-MSR-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-MSR-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-MSR-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01688","0.01937","0.01937","0.01937","0.0194","0.02098","0.02204","0.02518","0.02834","0.02835","0.03779","0.03466","0.04137","0.04138","0.0414","0.0477","0.0445","0.04767","0.05083","0.05083","0.05402","0.05402","0.05403","0.06036","0.06671","0.06989","0.07625","0.08301999987383185","0.09267","0.0832409575569","0.0834576818315167","0.044809105555090524","0.04359070622035649","0.05511094942622415","0.05110051752732631","0.059137","0.033757","0.02994208158505606","0.03348678157809192","0.03348678157809192"
"","Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-MAR-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.958279994","13.697499337","13.748079466","15.251120845","14.056687743","15.476925277","17.292069903","16.833637782","17.818516545","19.127384812","20.125957246","20.440973676","22.078377346","23.528221871","26.013997263","26.160456719","25.97644882","25.99301977","26.712826653","29.44751654","29.992369408","32.387933253","32.739819927","32.921099063","33.189775714","35.347794382","37.148446895","35.152237462","38.664202317","42.840731844","48.935663271","50.602342122","50.033905752","52.106582924","53.872832842","55.417941527","54.873633265","57.73459283","59.02569629","59.93716624"
"INTL.4002-8-MAR-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1678141688794597","1.5197382807999091","1.5814284760310278","2.073359788940708","1.9455870826456687","2.3102742874590976","3.1254189127077785","3.7169820887310956","3.7018608520806273","4.0107291185988325","4.014856586091368","4.364637845267228","4.031308612367372","4.469394072037111","4.955113912561482","7.121015984528169","6.937008086424839","6.894931775496646","7.614738657790017","7.369046144350738","8.894281412736136","11.289845258160502","11.641731931896857","10.823011067554086","12.11130531837798","12.461182368846279","13.027899253466275","13.36493360885037","12.546729913058924","11.723259439812818","11.798236002630587","10.441528945036756","10.456712316738672","10.228225189183114","13.811593374654954","15.1983485348976","14.44013688446251","15.017983142762551","17.33004367753509","20.267195675313676"
"INTL.4010-8-MAR-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.138875825","0.177761056","0.16665099","0.177761056","0.11110066","0.16665099","0.16665099","0.116655693","0.116655693","0.116655693","0.11110066","0.076335831","0.047068734","0.058827799","0.05888335","0.039440734","0.039440734","0.098087995","0.098087995","0.078470396","0.098087995","0.098087995","0.098087995","0.098087995","0.078470396","0.886612013","1.120547642","1.271458173","1.117472404","1.117472404","1.137427268","1.596389148","2.49635353","2.420525046","2.354673994","2.428506992","2.468416381","2.448461687","2.213949612","2.098549485"
"INTL.4006-8-MAR-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.65159","12","12","13","12","13","14","13","14","15","16","16","18","19","21","19","19","19","19","22","21","21","21","22","21","22","23","20.515845680618668","25","30","36","38.564424029201184","37.08083990531179","39.457832688610765","37.70656547298655","37.791086","37.96508","40.268148","39.481703","37.57142108"
"","Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-MOZ-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88754","1.6","1.9","1.9","1.7","1.9","1","1","1.5","1.2","1","1","1","1","1","1.1","1.1","1.1","1.217705594","1.317705594","1.317705594","1.517705594","1.717705594","1.856940792","2.137323193","2.255028788","2.294263986","2.409893642","2.373689967","2.511408306","2.56608443","3.781907631","5.208772136","6.311350758","7.074032739","7.803148409","9.910325744","10.741338938","7.785808405","7.752982445"
"INTL.4002-8-MOZ-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0372714074147418","0.044259796305005886","0.032612481487899074","0.059401305567244746","0.08619012964659041","0.09317851853685451","0.10855297409543549"
"INTL.4010-8-MOZ-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.117705594","0.117705594","0.117705594","0.117705594","0.117705594","0.156940792","0.137323193","0.255028788","0.294263986","0.392351981","0.373689967","0.311408306","0.16608443","1.079548793","2.678111429","3.238646379","3.736899668","3.934124928","3.687076438","3.803334551","2.491483886","2.901492191"
"INTL.4006-8-MOZ-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88754","1.6","1.9","1.9","1.7","1.9","1","1","1.5","1.2","1","1","1","1","1","1.1","1.1","1.1","1.1","1.2","1.2","1.4","1.6","1.7","2","2","2","2.017541661094927","2","2.2","2.4","2.702358838141089","2.530660707376576","3.035432971280615","3.2928732749201797","3.836411","6.163848","6.851814257254127","5.201146","4.74293728"
"","Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NAM-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","2.4","1.232948121","1.126358505","1.319768872","1.321965415","1.335144659","1.430751582","1.424161946","1.537341198","1.713179252","1.810809341","2.201850683","2.203656945","2.420067892","2.600072358","2.600578762","2.820516906","3.016694682","3.130051738","3.219357522","3.106191659","3.158869195","3.112832627","3.455610713","3.634070393","3.978877573","3.952825048","3.923760866","3.90852628","3.830714705"
"INTL.4002-8-NAM-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","0","0.032948120714800785","0.026358504542515752","0.019768872428880473","0.021965415138313044","0.035144659438895796","0.030751581990705774","0.02416194589173293","0.03734119816299081","0.013179252271257876","0.010809340587830752","0.001850682719292631","0.0036569448359678887","0.020067891888369566","0.00007235837864913786","0.0005787615953343463","0.020516906137810344","0.03953942307383959","0.0300517382987197","0.019357521600226853","0.006191658927908737","0.018736251269580586","0.019357521600226853","0.008732313339175027","0.006588050040174753","0.007547572837176073","0.011245048205680962","0.055063069961795934","0.04832385193009024","0.066320464621094"
"INTL.4010-8-NAM-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NAM-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","2.4","1.2","1.1","1.3","1.3","1.3","1.4","1.4","1.5","1.7","1.8","2.2","2.2","2.4","2.6","2.6","2.8","2.9771552590743333","3.1","3.2","3.1","3.14013294331135","3.09347510586131","3.446878399780546","3.627482342490914","3.97133","3.94158","3.868697795956499","3.8602024279682396","3.76439424"
"","Nauru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NRU-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12621","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.151091751","0.2","0.2","0.05959529","0.05844715","0.06190069","0.070636217","0.076325617","0.081390135","0.089219746","0.070765985","0.083366555","0.066153275"
"INTL.4002-8-NRU-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-NRU-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NRU-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12621","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.15109175125027458","0.2","0.2","0.0595952900000001","0.05844715","0.06190069","0.07063621739726039","0.07632561739726035","0.08139013539726028","0.08921974584469863","0.07076598500526869","0.08336655498560133","0.066153275"
"","Nepal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NPL-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.411000276","0.3983337","0.512607947","0.535006011","0.526848035","0.435588265","0.728215067","0.733226303","0.720538084","0.722188538","0.728468221","0.96522049","1.069954268","1.088101569","1.188814378","1.304693346","1.569819438","1.775844015","2.182671623","2.43835979","2.381157215","2.414286583","2.461918037","2.561812449","2.607836886","2.7011171","2.598337048","2.539958821","2.654380975","2.944493516","3.428038187","3.607306642","3.947445007","4.16947456","4.488545892","4.01387241","6.39830136","7.418917878","8.30706762","7.707913402"
"INTL.4002-8-NPL-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13164027589601435","0.0983337000669025","0.11260794685080741","0.13500601112144262","0.12684803541340223","0.13558826533644494","0.12821506704862454","0.1332263033164489","0.12053808395297706","0.12218853832701222","0.1284682210551468","0.16522048951653537","0.16995426753934106","0.18810156872385628","0.18881437770331538","0.2046933463407177","0.16981943752422107","0.17584401547864603","0.1826716227570682","0.23835979027682927","0.2811572152278864","0.3142865832524412","0.3619180366667568","0.4618124487534393","0.4078368856573824","0.4011171000560908","0.39833704765235456","0.43006083597087025","0.45438097534222116","0.4444935162743456","0.4373349215379473","0.5245754821679651","0.5901713679308437","0.5284235260796503","0.46252105483691974","0.5185674104472892","0.5408303596168349","0.6322432515048404","0.7021875300436488","1.0512367623403391"
"INTL.4010-8-NPL-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NPL-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27936","0.3","0.4","0.4","0.4","0.3","0.6","0.6","0.6","0.6","0.6","0.8","0.9","0.9","1","1.1","1.4","1.6","2","2.2","2.1","2.1","2.1","2.1","2.2","2.3","2.2","2.1098979849724624","2.2","2.5","2.990703265193726","3.0827311599889415","3.357273639171517","3.6410510342413938","4.0260248369811205","3.495305","5.857471","6.78667462621478","7.604880089467184","6.65667664"
"","Netherlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NLD-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171.120169972","158.875036449","163.401789288","150.798250701","173.72956919","179.857175416","188.966607414","191.904606749","192.482740154","194.765365381","204.03727357","212.989285415","211.070012794","215.090336964","216.104131275","221.990672567","231.862969258","228.506991691","229.756970952","225.484699934","231.23687749","238.404901253","240.484086618","239.137209185","247.231994297","248.232171731","248.602728403","249.761551104","247.595585251","237.189322139","244.532028167","236.352628503","228.035414384","227.446915927","220.613896579","227.776625825","225.942756214","222.986533851","216.830355385","214.416481159"
"INTL.4002-8-NLD-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.977856828626786","17.293986479490314","18.785078254053232","18.66297646919323","23.054334789518638","22.482614576409876","23.65175621388898","24.996088229344853","30.363693574322106","31.02396738107896","29.709444469580056","27.271957488090408","27.26541379121827","27.116753987403822","29.72299338075779","33.44262643850311","32.060168338248026","31.922600514398784","32.8390158450488","27.56677090525472","29.56423768754242","31.361680781962896","31.317714055972182","32.21397617627463","32.215680858641164","30.95551460867772","29.36311626755522","32.012360314163224","30.158846251395826","28.046665671615962","28.341438887048138","27.60440687465842","30.134114191284528","29.569894996663614","33.146796247443966","41.311339814590205","37.43135507657503","33.091317321526724","29.702262541333504","23.14983823318946"
"INTL.4010-8-NLD-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.81696138","67.40180986","71.67074926","68.901774883","73.0462964","77.03063984","76.8409092","79.30740752","71.76561458","73.520623","72.8091331","82.613486927","79.161138003","82.693890977","79.913250894","82.032232644","90.911854984","85.179716209","84.116037623","82.189690577","82.420852222","84.084211019","83.229917982","83.797771589","85.838024374","83.350524058","80.151888587","77.94333479","81.295574","82.077036467","92.05898228","80.399049628","76.377169193","77.24223393","67.491814332","66.86816301","69.699717137","72.725741529","71.129814844","75.026885926"
"INTL.4006-8-NLD-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.32535176387272","74.17924011000652","72.94596177419811","63.23349934855246","77.628938","80.343921","88.473942","87.601111","90.353432","90.220775","101.518696","103.103841","104.643461","105.279692","106.467887","106.515813484","108.890945936","111.404674968","112.801917484","115.728238452","119.25178758","122.959009452","125.93645458","123.12546142","129.178289064","133.926133064","139.087723548","139.805856","136.141165","127.06562","124.131607","128.349172","121.524131","120.634787","119.975286","119.597123","118.811684","117.169475","115.998278","116.239757"
"","Netherlands Antilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NLDA-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.98684","15","14","13","12","10","10","10","9.5","9.8","9.7","9.2","9.5","9.2","9.6","11","11","12","12","12","12","12","11","11","11","11","12","9.4","11","12","12","14.002043967","12.802721109","12.875931737","12.860461438","14.259102","14.395662","14.496783","14.496783","10.921398"
"INTL.4002-8-NLDA-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-NLDA-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NLDA-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.98684","15","14","13","12","10","10","10","9.5","9.8","9.7","9.2","9.5","9.2","9.6","11","11","12","12","12","12","12","11","11","11","11","12","9.4","11","12","12","14.002043967205204","12.802721109195092","12.875931736714353","12.860461438478078","14.259102","14.395662","14.496783","14.496783","10.921398"
"","New Caledonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NCL-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.756336053","1.696168637","1.155499536","1.132053144","1.246406951","1.323437186","1.418652591","1.570806575","1.506691082","1.6952062","1.592337275","1.721044889","1.806691082","1.777983012","1.880851807","1.844967343","1.801906487","1.670329948","1.687076053","1.665545353","2.007644336","2.019605064","2.260274123","2.289307037","2.571364816","2.521997362","2.977020205","2.934729142","2.882045986","3.024150432","3.759897751","3.646757628","3.852530222","4.081564585","4.898082448","5.073355272","5.595718858","5.302063892","6.032140267","5.886275311"
"INTL.4002-8-NCL-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2870760527025664","0.1961686374602593","0.15549953578141817","0.2320531440480801","0.24640695102372526","0.4234371864173191","0.41865259132629873","0.370806575308343","0.40669108189616376","0.4952061995929607","0.3923372749205186","0.4210448888718089","0.40669108189616376","0.37798301219060787","0.48085180664754545","0.4449673434648928","0.4019064868051434","0.2703299481814111","0.2870760527025664","0.26554535309039073","0.6076443361500276","0.6196050642871357","0.6602741225608086","0.6893070365448452","0.6713648158048109","0.6219973618326459","0.6770202053793799","0.583720601104483","0.5820459863118507","0.6241504317938634","1.3260505229655155","1.330117435303658","1.3341843476418005","1.317122074317345","1.6726242325135119","2.093375998179573","2.593119668829225","2.517730391505738","3.014340136678955","2.878818982814384"
"INTL.4010-8-NCL-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NCL-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46926","1.5","1","0.9","1","0.9","1","1.2","1.1","1.2","1.2","1.3","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.6","1.6","1.9","1.9","2.3","2.3510085409149046","2.3","2.4","2.4338472277790255","2.3166401927371347","2.518345874576339","2.7644425104591694","3.225458215350147","2.979979273970322","3.002599188904493","2.7843335","3.01780013","3.0074563286"
"","New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NZL-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.518504385","16.827331975","18.238618768","18.218075553","20.364524644","21.478280344","22.864653131","23.026747477","25.240168412","26.391553964","28.170122004","28.158164953","30.176657945","29.251877892","30.463018272","30.596156756","31.833218517","33.514343676","32.042265419","33.631880235","34.194868084","36.522785215","36.691744554","36.745772865","36.419335834","37.391781519","37.463399439","36.652823727","37.962617145","35.142919914","35.246829882","34.98629571","36.621269242","36.964496969","38.141857145","37.75667402","38.305919672","39.588690657","38.962262785","40.344375914"
"INTL.4002-8-NZL-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7834500832025344","3.1688294746338124","3.278467926204916","3.608927881201392","3.1092161439245456","2.9200632642281366","2.8551669111663496","2.9390083471103954","3.39979736217447","3.914572964443895","4.4543910739088615","4.211526233324998","4.708841265437138","4.740811060285792","4.293112265955997","4.344582150868283","4.213416748193204","4.48115103288234","4.096439436750701","4.270283640731921","4.054946004070944","4.9594726660412585","4.999741121334401","7.146500931361588","7.497991454402603","8.341487956615435","8.223861589127454","6.2549088630448235","7.870113788223996","6.05215416600198","5.227296567495345","5.429211312798681","6.526739453017297","5.790497078714846","5.59399377167637","5.452003754997664","4.889695172969229","4.773832956490686","4.7132209239777145","5.139318591109602"
"INTL.4010-8-NZL-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88711952","2.339056207","4.057773867","4.29631664","5.5152405","7.16647008","8.44651522","8.14775313","8.95570005","9.136358","9.17280793","9.79150172","10.52244168","9.516539832","9.560383006","9.125342605","10.310702769","11.084934643","9.757656982","11.169612594","11.24400208","12.608918549","11.879046433","9.051578934","7.85456438","7.545329562","7.54599285","8.393184579","7.814718357","7.953373748","8.784964315","8.080931112","8.615015027","9.368995367","10.510788612","9.662105265","9.667833737","9.881696701","8.796149861","9.444804323"
"INTL.4006-8-NZL-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.847934782178097","11.319446293830742","10.902376974804799","10.312831032289251","11.740068","11.391747","11.562971","11.939986","12.884671","13.340623","14.542923","14.155137","14.945375","14.994527","16.609523","17.126232","17.309099","17.948258","18.188169","18.191984","18.89592","18.954394","19.812957","20.547693","21.06678","21.504964","21.693545","22.004730284993695","22.277785","21.137392","21.234569","21.476153284993696","21.479514761664564","21.80500452332913","22.037074761664567","22.642565","23.748390761664567","24.933161","25.452892","25.760253"
"","Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NIC-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84261","1.9","1.9","1.8","1.7","2","2.1","2.1","2.1","2.1","2","1.9","2.3","2.3","2.5","2.8","2.9","3","3.5","3.7","3.7","3.9","3.9","4","4.2","4.4","4.5","4.010307626","4.3","4.3","4.3","4.701077745","4.447179692","4.437450817","4.642415474","5.254183","5.249562","5.181649","5.027809","4.851021"
"INTL.4002-8-NIC-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-NIC-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-NIC-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84261","1.9","1.9","1.8","1.7","2","2.1","2.1","2.1","2.1","2","1.9","2.3","2.3","2.5","2.8","2.9","3","3.5","3.7","3.7","3.9","3.9","4","4.2","4.4","4.5","4.0103076260114925","4.3","4.3","4.3","4.701077744600275","4.447179692334722","4.437450817348967","4.642415474352137","5.254183","5.249562","5.181649","5.027809","4.851021"
"","Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-NER-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.598342684","0.659029017","0.688543525","0.655792418","0.695145083","0.697112733","0.643986611","0.72269196","0.904983259","0.936465399","0.990951704","0.991925681","0.961557257","0.985170802","0.976511256","1.018472966","0.998468056","1.009272321","1.054421593","0.978917669","1.081371306","1.0872742","1.122691568","1.134300594","1.176177695","1.145470838","1.119818826","1.098771788","1.229184752","1.14905783","1.229533959","1.66311887","2.166242138","2.525472408","2.37103624","2.499474332","2.360195349","2.195923651","2.276804081","2.373582669"
"INTL.4002-8-NER-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0393526837482129","0.05902901669728234","0.0885435250459235","0.2557924175882728","0.29514508348641166","0.29711273284638523","0.24398661067880154","0.3226919603251533","0.30498325888598343","0.33646539874452414","0.29095170373733525","0.2919256813347355","0.26155725661094603","0.2851708023612504","0.27651125608618254","0.3184729656663001","0.2984680561051515","0.30927232072600985","0.3544215933521648","0.27891766942278967","0.28137130591563436","0.28727420044533303","0.32269156762352474","0.33430059353193203","0.376177694957124","0.34547083761363173","0.31981882561907143","0.2875299925416199","0.32918475160619326","0.3490578298561786","0.42953395861106985","0.48403735143528714","0.5054845348931921","0.44960380001204514","0.5496328746134149","0.4790113318993811","0.5233373486001148","0.5145046507334462","0.49463108053344185","0.49904742946677616"
